'antigeendetectie - direct preparaat - hs', 'antigeendetectie - direct preparaat - vz',1
'antigeendetectie - direct preparaat - vz', '190205 klasse 3b        a205',1
'gefiltreerd erytrocytenconcentraat', 'buikoverzicht',1
'ct abdomen', 'behandeltijd - eenheid t1 - megavolt',1
'behandeltijd - eenheid t1 - megavolt', '190205 klasse 3b        a205',1
'reticulocyten tellen mbv facscan', 'erytrocyten tellen - elektronisch',1
'alkalische fosfatase -kinetisch-', 'totaal eiwit',1
'skelet - scintigrafie totale lichaam', 'rib-sternum',1
'rib-sternum', 'bekken - liggend',1
'paclitaxel', '1e consult poliklinisch',1
'gefiltreerd erytrocytenconcentraat', 'niet declarabele dagverpleging-bv klin.p',1
'niet declarabele dagverpleging-bv klin.p', 'behandeltijd - eenheid t1 - megavolt',1
'telefonisch consult', 'paclitaxel',1
'longfunctie - co2 - capnografie', 'vriescoupe',1
'haemoglobine foto-electrisch - spoed', 'tsh enzym-immunologisch',1
'paclitaxel', 'thorax',1
'vervolgconsult poliklinisch', 'echo hals --waaronder schildklier--',1
'190035 dagverpleging    a007', 'ct hals',1
'bilirubine - totaal', 'alkalische fosfatase -kinetisch-',1
'vervolgconsult poliklinisch', 'echo onderbuik',1
'telefonisch consult', 'behandeltijd - eenheid t2 - megavolt',1
'sgpt - alat kinetisch', 'crp c-reactief proteine',1
'dagverpleging - alle spec.beh.kind.-rev.', 'thorax',1
'infuus      - inbrengen', 'histologisch onderzoek - grote resectiep',1
'uterus      - hysteroscopie', 'klinische kaart - verloskunde en gynaeco',1
'knie - m-z onderbeen', 'interc.consult klinisch  reumatologie',1
'interc.consult klinisch  reumatologie', '190021 klinische opname a002',1
'haemoglobine foto-electrisch - spoed', 'anti-cytomegalovirus ig of igg -elisa',1
'anti-cytomegalovirus ig of igg -elisa', 'hepatitis-b surface antigeen confirmatie',1
'hepatitis-b surface antigeen confirmatie', 'igm-as. tegen cmv virus',1
'igm-as. tegen cmv virus', 'leucocyten tellen -electronisch- spoed',1
'crp c-reactief proteine', 'anti-epstein-barr vca igm mbv elisa',1
'gentamycine kwn - immuno-assay', 'crp c-reactief proteine',1
'gammaglutamyltranspeptidase', 'clostridium elisa-test',1
'gammaglutamyltranspeptidase', 'dna - farr-assay mbv ria',1
'dna - farr-assay mbv ria', 'crp c-reactief proteine',1
'trombocyten tellen - elektronisch', 'anti-cytomegalovirus ig of igg -elisa',1
'anti-cytomegalovirus ig of igg -elisa', 'kruisproef volledig -drie methoden-',1
'screening antistoffen erytrocyten', 'anti-epstein-barr vca igm mbv elisa',1
'leukocyten tellen elektronisch', 'parathormoon mbv radioisotopen',1
'parathormoon mbv radioisotopen', 'haptoglobine',1
'haptoglobine', 'urine onderzoek - kwalitatief',1
'calcium', 'legionella antigeen sneltest',1
'legionella antigeen sneltest', 'crp c-reactief proteine',1
'vitamine d3', 'creatinefosfokinase -kinetisch-',1
'creatinefosfokinase -kinetisch-', 'calcium',1
'complementcomponent c4 kwn .', 'actuele ph - pco2 - stand.bicarbonaat',1
'actuele ph - pco2 - stand.bicarbonaat', 'dna - farr-assay mbv ria',1
'dna - farr-assay mbv ria', 'calcium',1
'aanname laboratoriumonderzoek', 'magnesium  -aas',1
'gammaglutamyltranspeptidase', 'complementdeficientie ond.bij afwezigh.a',1
'complementdeficientie ond.bij afwezigh.a', 'dna - farr-assay mbv ria',1
'dna - farr-assay mbv ria', 'squamous cell carcinoma mbv eia',1
'natrium vlamfotometrisch', 'bilirubine -geconjugeerd',1
'reticulocyten tellen mbv facscan', 'osmolaliteit',1
'rhesusfactor d - centrifugeermethode - e', 'reticulocyten tellen mbv facscan',1
'mri abdomen', 'cytologisch onderzoek - lymfeklierpuncti',1
'vulva       - vulvectomie - liesblok', 'vrw.gesl.org- plastische operatie van vu',1
'tsh enzym-immunologisch', 'ferritine kwn mbv chemieluminescentie',1
'ferritine kwn mbv chemieluminescentie', 'vrij t4 mbv ria -ft 4',1
'kalium potentiometrisch', 'fdp - dimeer - immunologisch',1
'diagnostische punctie onder echocontrole', '1e consult poliklinisch',1
'dagverpleging - alle spec.beh.kind.-rev.', 'behandeltijd - eenheid t3 - megavolt',1
'ligdagen - alle spec.beh.kinderg.-reval.', 'cytologisch onderzoek - vulva -',1
'cytologisch onderzoek - vulva -', 'histologisch onderzoek - kleine resectie',1
'glucose', 'squamous cell carcinoma mbv eia',1
'e.c.g.      - elektrocardiografie', 'teletherapie - megavolt fotonen bestrali',1
'skelet - scintigrafie totale lichaam', 'ct thorax',1
'vervolgconsult poliklinisch', 'longfunctie - spirometrie',1
'longfunctie - stroomvolume curve', 'vervolgconsult poliklinisch',1
'natrium vlamfotometrisch', 'creatinine',1
'1e consult poliklinisch', 'wervelkolom - lumbaal',1
'wervelkolom - lumbaal', 'sacrum-os coccygis-s.i.gewrichten',1
'sacrum-os coccygis-s.i.gewrichten', 'bekken - staand',1
'bekken - staand', 'behandeltijd - eenheid t1 - megavolt',1
'cefalinetijd - coagulatie', 'fdp - dimeer - immunologisch',1
'uterus      - carc. cervix vlgs. werthei', 'longfunctie - co2 - capnografie',1
'190205 klasse 3b        a205', 'behandeltijd - eenheid t3 - megavolt',1
'190205 klasse 3b        a205', 'klinische kaart - verloskunde en gynaeco',1
'histologisch onderzoek - kleine resectie', 'thorax',1
'vagina      - toucher onder anesthesie', 'cytologisch onderzoek - ascites -',1
'melkzuurdehydrogenase -ldh- kinetisch', 'calcium',1
'dagverpleging - alle spec.beh.kind.-rev.', 'behandeltijd - eenheid t2 - megavolt',1
'leukocyten tellen elektronisch', 'cde fenotypering',1
'bloedgroepantigenen andere dan abo-rhesu', 'crp c-reactief proteine',1
'ligdagen - alle spec.beh.kinderg.-reval.', 'lymf.syst.  - lymfekliertoilet diep - li',1
'lymf.syst.  - lymfekliertoilet diep - li', 'histologisch onderzoek - grote resectiep',1
'simulator - gebruik voor aanvang megavol', 'mri abdomen',1
'cytologisch onderzoek - urine niercyste', 'vervolgconsult poliklinisch',1
'darm - colonpassage scint.comp.vervolg', 'tuba uterina- excisie parovariale cyste',1
'tuba uterina- excisie parovariale cyste', 'uterus      - carc. cervix vlgs. werthei',1
'ordertarief', 'echo bovenbeen',1
'echo bovenbeen', 'echo bovenbeen',1
'echo bovenbeen', '190205 klasse 3b        a205',1
'telefonisch consult', 'mri wervelkolom - thoracaal',1
'cefalinetijd - coagulatie', 'cea - tumormarker mbv meia',1
'telefonisch consult', 'wervelkolom - cervicaal',1
'wervelkolom - cervicaal', 'vervolgconsult poliklinisch',1
'international normalised ratio mbv tromb', 'urine onderzoek - kwalitatief',1
'creatinefosfokinase -kinetisch-', 'bacteriologisch onderzoek met kweek -nie',1
'leukocyten tellen elektronisch', 'creatine fosfokinase isoenzym ckmb',1
'leukocyten tellen elektronisch', 'ph-meting',1
'ph-meting', 'crp c-reactief proteine',1
'cytologisch onderzoek - pleuravocht -', '190205 klasse 3b        a205',1
'telefonisch consult', 'diagnostische punctie onder echocontrole',1
'teletherapie - megavolt fotonen bestrali', 'echo onderbuik',1
'telefonisch consult', 'ct a.pulmonalis',1
'glucose', 'calcium',1
'alkalische fosfatase -kinetisch-', 'bloedgroep abo en rhesusfactor',1
'darm - colonpassage scint.comp.vervolg', 'pijnbestrijd- aanleggen patient controll',1
'aanname laboratoriumonderzoek', 'lh mbv radioisotopen',1
'vrw.gesl.org- curettage gefractioneerd', 'blaas       - uretrocystoscopie nno',1
'hoogfrequente audiometrie - audiologisch', 'spraakaudiometrie  -  standaard - audiol',1
'spraakaudiometrie  -  standaard - audiol', 'patienten kontakt audiologie korter dan',1
'cervix      - conisatie', 'blaas       - uretrocystoscopie nno',1
'blaas       - suprapubische katheter inb', 'uterus      - carc. cervix vlgs. werthei',1
'dagverpleging - alle spec.beh.kind.-rev.', 'mandibula-kaakgewricht',1
'mandibula-kaakgewricht', '190021 klinische opname a002',1
'cytologisch onderzoek - leverpunctie -', 'cito histologisch onderzoek',1
'ct abdomen', 'ct lever en galwegen',1
'ct lever en galwegen', '190035 dagverpleging    a007',1
'vervolgconsult poliklinisch', 'mri orbita',1
'mri orbita', 'vervolgconsult poliklinisch',1
'interc.consult klinisch  anesthesie', 'telefonisch consult',1
'natrium vlamfotometrisch', 'bacteriologisch onderzoek met kweek -nie',1
'crp c-reactief proteine', 'high sensitive crp -hscrp- nefelometrisc',1
'high sensitive crp -hscrp- nefelometrisc', 'ordertarief',1
'infuus      - inbrengen', 'echo arteriae carotis sinistra',1
'echo arteriae carotis dextra', '190205 klasse 3b        a205',1
'heparinebepaling - kaoline - cefalinetij', 'brain natriuretic peptide -bnp- mbv immu',1
'lymfeklier - scint sentinel node met pro', '190205 klasse 3b        a205',1
'onderzoek via percutane veneuze katheter', 'ven. d.s.a. vena cava inferior',1
'histologisch onderzoek - grote resectiep', 'thorax',1
'ureum', 'natrium vlamfotometrisch',1
'cito histologisch onderzoek', '190035 dagverpleging    a007',1
'e.c.g.      - elektrocardiografie', 'thorax - op zaal',1
'ordertarief', 'cytologisch onderzoek - lymfeklierpuncti',1
'echo bovenbuik', 'ct thorax',1
'histologisch onderzoek - biopten nno', 'interc.consult klinisch  urologie',1
'administratief tarief       - eerste pol', 'teletherapie - megavolt fotonen bestrali',1
'brachytherapie - interstitieel - bijzond', '190205 klasse 3b        a205',1
'cito histologisch onderzoek', 'thorax',1
'dagverpleging - alle spec.beh.kind.-rev.', 'interc.consult klinisch  anesthesie',1
'190205 klasse 3b        a205', 'pyelografie antegraad via punctie',1
'verwisselen van nefrostomie drain', 'behandeltijd - eenheid t3 - megavolt',1
'verwisselen van nefrostomie drain', 'interc.consult vervolg klinisch  interne',1
'trombocyten tellen - spoed', 'fsh enzym-immunologisch',1
'lh mbv radioisotopen', 'leucocyten tellen -electronisch- spoed',1
'leucocyten tellen -electronisch- spoed', 'oestradiol mbv radioisotopen -ria',1
'totaal eiwit', 'differentiele telling automatisch',1
'eiwit -colorimetrisch- totaal', 'creatinine',1
'ligdagen - alle spec.beh.kinderg.-reval.', 'pyelografie antegraad via punctie',1
'resistentiebepalingen - 5 bepalingen', 'actuele ph - pco2 - stand.bicarbonaat',1
'ct a.pulmonalis', 'mri abdomen',1
'eiwit -colorimetrisch- totaal', 'osmolaliteit',1
'thorax - op zaal', 'buikoverzicht',1
'cefalinetijd - coagulatie', 'trombinetijd',1
'anticoagulans lupus mbv elisa', 'bloedstollingsfactor xi - activiteit',1
'bloedstollingsfactor xi - activiteit', 'bloedstollingsfactor xii - activiteit',1
'bloedstollingsfactor xii - activiteit', 'calcium',1
'albumine', 'bloedstollingsfactor ix - coagulatie',1
'bloedstollingsfactor ix - coagulatie', 'magnesium  -aas',1
'uterus      - extirp.abd.rad. - lymfaden', 'histologisch onderzoek - grote resectiep',1
'gefiltreerd erytrocytenconcentraat', 'echo nieren-urinewegen',1
'creatinefosfokinase -kinetisch-', 'haemoglobine foto-electrisch - spoed',1
'melkzuur enzymatisch - spoed', 'creatine fosfokinase isoenzym ckmb',1
'heparinebepaling - kaoline - cefalinetij', 'directe antiglobulinetest - coombs',1
'leucocyten tellen -electronisch- spoed', 'elutie van auto-antistoffen tegen erytro',1
'elutie van auto-antistoffen tegen erytro', 'ordertarief',1
'ordertarief', 'heup',1
'bacteriologisch onderzoek met kweek -nie', 'international normalised ratio mbv tromb',1
'e.c.g.      - elektrocardiografie', 'blaas       - cystoscopie',1
'anesthesie  - bij behandeling met radium', 'kruisproef volledig -drie methoden-',1
'vulva       - vulvectomie - liesblok', 'histologisch onderzoek - kleine resectie',1
'ligdagen - alle spec.beh.kinderg.-reval.', 'uterus      - excisie-destructie path.af',1
'uterus      - excisie-destructie path.af', 'immunopathologisch onderzoek',1
'rib-sternum', '1e consult poliklinisch',1
'teletherapie - megavolt fotonen bestrali', 'hyperthermie behandeling - h-1 -',1
'hyperthermie behandeling - h-1 -', 'vervolgconsult poliklinisch',1
'ligdagen - alle spec.beh.kinderg.-reval.', 'inbrengen voedings- of lavagesonde duode',1
'inbrengen voedings- of lavagesonde duode', '190205 klasse 3b        a205',1
'wervelkolom - lumbaal', 'buikoverzicht',1
'heparinebepaling - kaoline - cefalinetij', 'calcium',1
'alkalische fosfatase -kinetisch-', 'triglyceriden - enzymatisch',1
'ca-125 mbv meia', 'mycobacterium mbv pcr',1
'beademing - anesthesie - eerste dag', 'buik        - proeflaparotomie',1
'ligdagen - alle spec.beh.kinderg.-reval.', 'beademing - anesthesie - tweede t-m vijf',1
'beademing - anesthesie - tweede t-m vijf', 'e.c.g.      - elektrocardiografie',1
'thorax - op zaal', 'echo pleura',1
'echo pleura', 'echo abdomen',1
'intensive care ligdag - 1e tot en met 5e', 'pleura      - punctie - diagnostisch',1
'pleura      - punctie - diagnostisch', 'toegangschir- c.v.d.-katheter perifeer b',1
'gentamycine kwn - immuno-assay', 'vancomycine kwn - immuno-assay',1
'vancomycine kwn - immuno-assay', 'vancomycine kwn - immuno-assay',1
'patient niet verschenen radiologie', 'thorax - op zaal',1
'buikoverzicht - op zaal', 'interc.consult vervolg klinisch  chirurg',1
'interc.consult vervolg klinisch  chirurg', '190205 klasse 3b        a205',1
'ct abdomen', 'ct thorax',1
'buik        - stag.lap-tumorred.-omentec', 'histologisch onderzoek - kleine resectie',1
'ct art. en ven.pulmonales', '190021 klinische opname a002',1
'cytologisch onderzoek - ascites -', '190205 klasse 3b        a205',1
'trombocyten tellen - spoed', 'haptoglobine',1
'haemoglobine foto-electrisch - spoed', 'albumine',1
'dagverpleging - alle spec.beh.kind.-rev.', 'echografie  - genitalia interna',1
'echografie  - genitalia interna', '190035 dagverpleging    a007',1
'echo bovenbuik', 'ct wervelkolom - lumbaal',1
'ct wervelkolom - lumbaal', 'vervolgconsult poliklinisch',1
'ligdagen - alle spec.beh.kinderg.-reval.', 'echografie-doppler venen been',1
'vulva       - radicale vulvect. znd ingu', 'vrw.gesl.org- plastische operatie van vu',1
'haemoglobine foto-electrisch - spoed', 'testosteron mbv radioisotopen',1
'ligdagen - alle spec.beh.kinderg.-reval.', 'mictie-cysto-uretrografie',1
'190101 bovenreg.toesl.  a101', 'nieren - renografie lasix',1
'creatinefosfokinase -kinetisch-', 'melkzuur enzymatisch',1
'melkzuur enzymatisch', 'ordertarief',1
'toegangschir- c.v.d.-katheter perifeer b', 'infuus      - inbrengen',1
'ct a.pulmonalis', 'buikoverzicht',1
'buikoverzicht', 'pyelografie --wo niertransplantaat--',1
'pyelografie --wo niertransplantaat--', 'interc.consult klinisch  chirurgie',1
'vervolgconsult poliklinisch', 'mictie-cysto-uretrografie',1
'mictie-cysto-uretrografie', 'telefonisch consult',1
'ct abdomen', 'cytologisch onderzoek - lymfeklierpuncti',1
'cytologisch onderzoek - lymfeklierpuncti', 'echografie  - genitalia interna',1
'vagina      - toucher onder anesthesie', '190021 klinische opname a002',1
'mri abdomen', '190204 klasse 3a        a204',1
'ordertarief', 'rib-sternum',1
'echo abdomen', 'ligdagen - alle spec.beh.kinderg.-reval.',1
'sediment', 'squamous cell carcinoma mbv eia',1
'ordertarief', 'ct nier',1
'ct nier', 'vervolgconsult poliklinisch',1
'osmolaliteit', 'bloedgroep abo en rhesusfactor',1
'pijnbestrijd- aanleggen patient controll', '190205 klasse 3b        a205',1
"orthopantomogram 'panoramixopname' gebit", '190205 klasse 3b        a205',1
'ligdagen - alle spec.beh.kinderg.-reval.', 'vrw.gesl.org- adhesiolysis ovaria-tubae',1
'vrw.gesl.org- adhesiolysis ovaria-tubae', 'echografie  - blaas - extern',1
'echografie a vue ivm zwangerschap - rout', 'cytologisch onderzoek - ectocervix -',1
'telefonisch consult', 'echografie a vue ivm zwangerschap - rout',1
'1e consult      bezoek', '1e consult poliklinisch',1
'vulva       - vulvectomie - liesblok', 'vriescoupe',1
'echografie  - genitalia interna', 'ligdagen - alle spec.beh.kinderg.-reval.',1
'duplexscan - venen been', 'aanname laboratoriumonderzoek',1
'190101 bovenreg.toesl.  a101', 'duplexscan - venen been',1
'duplexscan - venen been', 'ligdagen - alle spec.beh.kinderg.-reval.',1
'echo nieren-urinewegen', 'pyelografie --wo niertransplantaat--',1
'screening antistoffen erytrocyten', 'ca-19.9 tumormarker',1
'zwangerschapsreactie - spoed', 'gammaglutamyltranspeptidase',1
'echografie  - genitalia interna', 'telefonisch consult',1
'bicarbonaat', 'differentiele telling automatisch',1
'ureum', 'differentiele telling automatisch',1
'calcium', 'bezinkingssnelheid foto-elektrisch',1
'creatinine', 'totaal eiwit',1
'190101 bovenreg.toesl.  a101', 'erytrocyten leukocyten verwijderd bestra',1
'vervolgconsult poliklinisch', 'ct pancreas en milt',1
'ct pancreas en milt', 'telefonisch consult',1
'bloedgroepantigenen andere dan abo-rhesu', 'albumine',1
'uterus      - extirpatie - abdominaal me', 'longfunctie - co2 - capnografie',1
'methemoglobine - sulfhemoglobine elk', 'chloride',1
'simulator - gebruik voor aanvang megavol', 'ct thorax',1
'brachytherapie - interstitieel - intensi', '190035 dagverpleging    a007',1
'coupe ter inzage', 'cytologisch onderzoek - buiktumorpunctie',1
'cytologisch onderzoek - buiktumorpunctie', 'echo abdomen',1
'echo abdomen', 'echogeleide als ass. bij punctie abdomen',1
'echogeleide als ass. bij punctie abdomen', 'patient niet verschenen radiologie',1
'histologisch onderzoek - grote resectiep', 'histologisch onderzoek - biopten nno',1
'ordertarief', 'mictie-cysto-uretrografie',1
'ct bovenbuik', 'telefonisch consult',1
'hyperthermie', 'klinisch tarief',1
'echo mamma', 'ligdagen - alle spec.beh.kinderg.-reval.',1
'diagnostische punctie onder echocontrole', 'mammografie thoraxwand',1
'immunopathologisch onderzoek', 'cytologisch onderzoek - pleuravocht -',1
'antitrombine iii mbv chromogeen-n-substr', 'urine onderzoek - kwalitatief',1
'coupe ter inzage', 'cytologisch onderzoek tbv bevolkingsonde',1
'cytologisch onderzoek tbv bevolkingsonde', 'telefonisch consult',1
'glucose - spoed', 'natrium - vlamfotometrisch - spoed',1
'administratief tarief       - eerste pol', 'echo bovenbuik',1
'echo bovenbuik', 'ct hals',1
'haptoglobine', 'crp c-reactief proteine',1
'bloedstollingsfactor v - kwantitatief -', 'igg antistoffen tegen heparine-pf4-compl',1
'igg antistoffen tegen heparine-pf4-compl', 'kruisproef volledig -drie methoden-',1
'hepatitis-b surface antigeen confirmatie', 'trombinetijd',1
'trombinetijd', 'antitrombine iii mbv chromogeen-n-substr',1
'antitrombine iii mbv chromogeen-n-substr', 'fdp - dimeer - immunologisch',1
'geb. antistoffen tegen erys - dir. coomb', 'bloedstollingsfactor vii - coagulatie',1
'bloedstollingsfactor v - kwantitatief -', 'actuele ph - pco2 - stand.bicarbonaat',1
'haptoglobine', 'antitrombine iii mbv chromogeen-n-substr',1
'antitrombine iii mbv chromogeen-n-substr', 'von willebrand profiel mbv protease',1
'von willebrand profiel mbv protease', 'fdp - dimeer - immunologisch',1
'fdp - dimeer - immunologisch', 'fdp - dimeer - immunologisch',1
'geb. antistoffen tegen erys - dir. coomb', 'mycobacterium mbv pcr',1
'mycobacterium mbv pcr', 'bloedstollingsfactor vii - coagulatie',1
'international normalised ratio mbv tromb', 'haptoglobine',1
'reticulocyten tellen mbv facscan', 'haptoglobine',1
'administratief tarief       - eerste pol', 'cytologisch onderzoek - schildklier  pun',1
'cytologisch onderzoek - schildklier  pun', 'aanname laboratoriumonderzoek',1
'echo hals --waaronder schildklier--', 'ligdagen - alle spec.beh.kinderg.-reval.',1
'infuus      - inbrengen', '1e consult      bezoek',1
'190021 klinische opname a002', 'vervolgconsult poliklinisch',1
'190035 dagverpleging    a007', 'patient niet verschenen radiologie',1
'buik        - stageringslaparotom.-oment', 'uterus      - carc. cervix vlgs. werthei',1
'anesthesie  - bij spec.onderz.en verr.ge', '190205 klasse 3b        a205',1
'ligdagen - alle spec.beh.kinderg.-reval.', 'buikoverzicht - op zaal',1
'sediment', 'bloedgroep abo en rhesusfactor',1
'mri wervelkolom - lumbaal', '190021 klinische opname a002',1
'gammaglutamyltranspeptidase', 'testosteron mbv radioisotopen',1
'cefalinetijd - coagulatie', 'squamous cell carcinoma mbv eia',1
'ferritine kwn mbv chemieluminescentie', 'hepatitis-b surface antigeen confirmatie',1
'onderz. naar aanwezigheid van koude anti', 'calcium',1
'skelet - scintigrafie totale lichaam', 'telefonisch consult',1
'telefonisch consult', 'mri heup',1
'bacteriologisch onderzoek met kweek -nie', 'ca-125 mbv meia',1
'ligdagen - alle spec.beh.kinderg.-reval.', 'vaten       - venapunctie',1
'sediment', 'alfa-amylase',1
'alfa-amylase', 'glucose',1
'glucose', 'totaal eiwit',1
'natrium vlamfotometrisch', 'urine onderzoek - kwalitatief',1
'cea - tumormarker mbv meia', 'urine onderzoek - kwalitatief',1
'echo mamma', 'echogeleide als ass. bij punctie-biopsie',1
'echogeleide als ass. bij punctie-biopsie', '190205 klasse 3b        a205',1
'aanname laboratoriumonderzoek', 'ca 15.3 - tumormarker mbv meia',1
'skelet - scintigrafie totale lichaam', '190205 klasse 3b        a205',1
'melkzuurdehydrogenase -ldh- kinetisch', 'cefalinetijd - coagulatie',1
'ct abdomen', 'paclitaxel',1
'ordertarief', 'echo hals --waaronder schildklier--',1
'echo hals --waaronder schildklier--', '1e consult poliklinisch',1
'vrw.gesl.org- adnex-extirpatie dmv lapar', 'ovarium     - redebulking ovarium carcin',1
'1e consult      bezoek', 'dagverpleging - alle spec.beh.kind.-rev.',1
'cytologisch onderzoek - lymfeklierpuncti', 'ct thorax',1
'telefonisch consult', 'nucleair onderzoek van elders',1
'190101 bovenreg.toesl.  a101', 'ct hals',1
'ovarium     - debulking ovariumcarcinoom', 'cytologisch onderzoek - ascites -',1
'crp c-reactief proteine', 'erytrocyten tellen - elektronisch',1
'aanname laboratoriumonderzoek', 'unknown',1
'unknown', 'ordertarief',1
'ovarium     - debulking ovariumcarcinoom', 'analgesie   - epiduraal door anesthesist',1
'analgesie   - epiduraal door anesthesist', 'cytologisch onderzoek - ascites -',1
'190101 bovenreg.toesl.  a101', 'immunopathologisch onderzoek',1
'e.c.g.      - elektrocardiografie', 'lymf.syst.  - stageringslymfadenectomie',1
'lymf.syst.  - stageringslymfadenectomie', 'peritoneum  - omentectomie',1
'ligdagen - alle spec.beh.kinderg.-reval.', 'vulva       - therapeutische punctie aan',1
'vulva       - therapeutische punctie aan', 'vagina      - toucher onder anesthesie',1
'blaas       - suprapubische katheter inb', 'urethra     - dilatatie meatus',1
'urethra     - dilatatie meatus', 'vulva       - rad.vulvectomie - opp.en d',1
'vulva       - rad.vulvectomie - opp.en d', 'vrw.gesl.org- plastische operatie van vu',1
'vrw.gesl.org- plastische operatie van vu', 'blaas       - uretrocystoscopie nno',1
'blaas       - uretrocystoscopie nno', 'immunopathologisch onderzoek',1
'histologisch onderzoek - grote resectiep', '1e consult      bezoek',1
'mri bekken', '190021 klinische opname a002',1
'hematocriet mbv centrifuge', 'cea - tumormarker mbv meia',1
'vagina      - toucher onder anesthesie', 'coupe ter inzage',1
'coupe ter inzage', 'cytologisch onderzoek - urine niercyste',1
'bacteriologisch onderzoek met kweek -nie', 'antist. tegen acetylcholinereceptoren',1
'antist. tegen acetylcholinereceptoren', 'ordertarief',1
'buffy coat', 'aspect supernatant',1
'aspect supernatant', 'ordertarief',1
'behandeltijd - eenheid t3 - megavolt', 'ligdagen - alle spec.beh.kinderg.-reval.',1
'patient niet verschenen radiologie', '190021 klinische opname a002',1
'trombocyten tellen - elektronisch', 'melkzuur enzymatisch',1
'echo bovenbuik', 'brachytherapie - interstitieel - intensi',1
'administratief tarief       - eerste pol', 'cytologisch onderzoek - endocervix -',1
'dagverpleging - alle spec.beh.kind.-rev.', 'infuus      - bloed',1
'administratief tarief       - eerste pol', 'cytologisch onderzoek - buiktumorpunctie',1
'cytologisch onderzoek - buiktumorpunctie', 'echo bovenbuik',1
'echo bovenbuik', 'echogeleide als ass. bij punctie abdomen',1
'echogeleide als ass. bij punctie abdomen', 'telefonisch consult',1
'echo nieren-urinewegen', 'simulator - gebruik voor aanvang megavol',1
'gefiltreerd erytrocytenconcentraat', 'behandeltijd - eenheid t3 - megavolt',1
'echo schouder - m-z bovenarm', 'telefonisch consult',1
'simulator - gebruik voor aanvang megavol', 'behandeltijd - eenheid t1 - megavolt',1
'ligdagen - alle spec.beh.kinderg.-reval.', 'infuus      - bloed',1
'anesthesie  - bij behandeling met radium', 'histologisch onderzoek - kleine resectie',1
'bacteriologisch onderzoek met kweek -nie', 'gammaglutamyltranspeptidase',1
'cytologisch onderzoek - pleuravocht -', 'cito histologisch onderzoek',1
'leukocyten tellen elektronisch', 'osmolaliteit',1
'dagverpleging - alle spec.beh.kind.-rev.', 'vervolgconsult poliklinisch',1
'gammaglutamyltranspeptidase', 'melkzuur enzymatisch - spoed',1
'melkzuur enzymatisch - spoed', 'ordertarief',1
'bacteriologisch onderzoek met kweek -nie', 'calcium',1
'ammoniak', 'calcium',1
'aanname laboratoriumonderzoek', 'vitamine b12 mbv chemieluminescentie',1
'eiwit -colorimetrisch- totaal', 'hemoglobine foto-elektrisch',1
'calcium', 'kalium potentiometrisch',1
'kalium potentiometrisch', 'natrium vlamfotometrisch',1
'natrium vlamfotometrisch', 'albumine',1
'antitrombine iii mbv chromogeen-n-substr', 'brain natriuretic peptide -bnp- mbv immu',1
'troponine-t mbv elisa', 'protrombinetijd',1
'thorax - op zaal', 'thorax',1
'rib-sternum', '190205 klasse 3b        a205',1
'intensive care ligdag - 1e tot en met 5e', 'thorax      - zuigdrainage behandeling a',1
'thorax      - zuigdrainage behandeling a', 'thorax      - zuigdrainage behandeling a',1
'thorax      - zuigdrainage behandeling a', 'toegangschir- c.v.d.-katheter perifeer b',1
'arterie     - punctie tbv.verblijfsnaald', 'cytologisch onderzoek - pleuravocht -',1
'ammoniak', 'leukocyten tellen elektronisch',1
'osmolaliteit', 'urine onderzoek - kwalitatief',1
'buik        - proeflaparotomie', 'ovarium     - ovariopexie -excl.torsie-',1
'ovarium     - ovariopexie -excl.torsie-', 'histologisch onderzoek - grote resectiep',1
'cytologisch onderzoek - ascites -', 'telefonisch consult',1
'bezinkingssnelheid foto-elektrisch', 'prostaatspecifiek antigeen -psa- mbv imm',1
'prostaatspecifiek antigeen -psa- mbv imm', 'ordertarief',1
'vagina      - toucher onder anesthesie', 'cytologisch onderzoek - diversen -',1
'cytologisch onderzoek - diversen -', 'cito histologisch onderzoek',1
'cytologisch onderzoek - ascites -', 'duplexscan - venen been',1
'190205 klasse 3b        a205', 'e.c.g.      - elektrocardiografie',1
'rhesusfactor d - centrifugeermethode - e', 'actuele ph - pco2 - stand.bicarbonaat',1
'fsh enzym-immunologisch', 'cea - tumormarker mbv meia',1
'gammaglutamyltranspeptidase', 'antist. tegen hiv-e of hiv-c',1
'antist. tegen hiv-e of hiv-c', 'calcium',1
'albumine', 'anti-hiv mbv elisa',1
'anti-hiv mbv elisa', 'magnesium  -aas',1
'vitamine d3', 'international normalised ratio mbv tromb',1
'international normalised ratio mbv tromb', 'anti-hepatitis-c-virus mbv elisa',1
'trombocyten tellen - elektronisch', 'hepatitis-c-virus roche -hcvr- mbv pcr',1
'hepatitis-c-virus roche -hcvr- mbv pcr', 'ordertarief',1
'glucose', 'kruisproef volledig -drie methoden-',1
'digoxine', 'crp c-reactief proteine',1
'glucose', 'direct ondz. naar rs-virus antigeen mbv',1
'direct ondz. naar rs-virus antigeen mbv', 'para-influenza-1-virus mbv pcr',1
'para-influenza-1-virus mbv pcr', 'humaan metapneumovirus kwl. mbv dna-rna-',1
'humaan metapneumovirus kwl. mbv dna-rna-', 'antigeendetectie mbv ift -influenza-a',1
'antigeendetectie mbv ift -influenza-a', 'antigeendetectie mbv ift -influenza-b',1
'antigeendetectie mbv ift -influenza-b', 'ordertarief',1
